userName,at,content
Muhammad Gibran,2024-10-05 08:17:43,Bagus#s bgtttttttttttt akuuuu sukaaaaaa sekliiiii💖💖💖💖💖💖💖💖💖💖💖💖
Aln Nadil,2024-10-05 08:17:33,Pengalaman paling buruk ketika bermain game ini adalah sering lelet dan lemot ketika masuk di macth rangked padahal sinyal penuh dan yg paling menjengkelkan adalah ketika tulisannya berubah jadi kotak kotak gak jelas.
Said Aja,2024-10-05 08:17:25,"Halo hok aku player pindahan dari ml, karena dapet dark sistem terus,semoga di hok gak emosi lgi, untuk kedepannya mohon bantuannya 🤝"
Joel Wijaya,2024-10-05 08:00:53,Whatttttttt ini game cocok banget buat player pemula soal nya main nya gampang dan ez
Khairan Maulana,2024-10-05 07:59:55,Geme ny terlalu plagiat
irfan nurkholiq,2024-10-05 07:58:46,ga mau main game ini lagi ga dapet skin legend gratis
Muhammad Adzhar,2024-10-05 07:49:52,Pelagiat dari ml namanya sama terus heronya juga hampir mirip
Rehan Rehan,2024-10-05 07:48:42,Sangat seru game ny
Oom Saropah,2024-10-05 07:44:42,Mending main ml aj😹😹
Laksmi Heranita,2024-10-05 07:43:55,Geme plagiat masih bagusan moba dari pada honor
Lalu Azik,2024-10-05 07:39:34,Mendingan gua main mobile legends aja gua kira game ini lebih bagus daripada mobile legends eh ternyata malah bikin kesel di sini kalau udah di sini kalau udah selesai latihan lah kok main masih pakai latihan minimal di mobile legends senggol dong
Rizki,2024-10-05 07:36:16,Tidak seru
Samuel Alexander,2024-10-05 07:27:50,Ak kasih bintang 1 karena plagiat
Hana Fika,2024-10-05 07:22:11,Kurang bagus kadang kalau main seringkali ngelag coba benerin Sekarang agar saya bisa main setiap hari
Bang Adoy,2024-10-05 07:21:27,Cepat download
Gii _Ajee,2024-10-05 07:21:16,"Game ny tidak seru, gak ad fitur telanjang ny"
Rizky Maulana,2024-10-05 07:17:48,"Gak papa kok sumpah gak papa gue mau 30 menit lebih, jelek jaringan doang cepat banget eh tau tau di suruh login ulang malah terulang dari awal :) (mode baru)"
Kelvin Kelvin,2024-10-05 07:15:24,"Sinyal gak jelas kadang suka lag sendiri, suka delay jelek lah intinya"
Olbar Saputra,2024-10-05 07:14:00,Apa ini
jaki jaki,2024-10-05 07:08:05,"Kalo keluarin bot /dark system. Jangan keterlaluan gitu lah speknya, sepandai apapun player gk akan mampu melawannya. Dilawan mustahil ditinggalkan pelanggaran. .pusingjj"
jessica jess,2024-10-05 07:07:29,Sumpah ni game bagus bgt anjay + glowing bgttt jadiny setiap hari main trsss aku niii
ade pratama,2024-10-05 06:55:55,Media busari k*****
Zakaria Maulana,2024-10-05 06:53:03,Nice
Anubis Nasus,2024-10-05 06:50:02,Tunik
Risky Pego,2024-10-05 06:43:46,Mantab
Abram Widia,2024-10-05 06:42:36,Untuk masalah download data terkadang ada masalah dimana semua data sudah terdownload tapi tidak tertera tulisan 100 % perbaiki masalah ini baru saya pertimbangkan
muhammad Haikal,2024-10-05 06:39:20,Game plagiatt jangan di download
Kelyn Xinle,2024-10-05 06:31:01,Seru bgt heronya pada kuat 💪
Bell Cranell,2024-10-05 06:26:54,"U will never beat this game if u r good and play solo,, the system will always pair u with low iq/stats player or bot,, i quit bye"
Aethe firth,2024-10-05 06:24:03,"Min tolonglah urus itu akun smurf, kami yg newbie kewalahan belajar ni game"
Muhammad Rizki M,2024-10-05 06:22:51,"Saya sudah setting bahasa ke bahasa indonesia, tetapi saya masih sering ketemu keterangan event yg memakai bahasa Malaysia, kalau bisa di betulkan min"
Ly ?,2024-10-05 06:17:18,Give me skin diaochan
nafas petir,2024-10-05 06:06:08,Game nya bagus banget lebih bagus dari pada mlbb yang developer nya kikir
Zea Cans,2024-10-05 06:00:44,Moba manja
amexst sebastuan,2024-10-05 05:58:54,😦😦😦😦😱😱😱😱😱😱👍👍👍👍👍👍👍👍👍👍👍👍💯🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
Yusuf Firmanpraja,2024-10-05 05:58:42,"HONOR OF KING ADALAH GAME MOBA TERBAIK, HERO.NYA UNIK DAN BAGUS, HONOR OF KING TIDAK PELIT DALAM MEMBERI HERO KEPADA PLAYER PEMULA, BANYAK HERO YANG MURAH UNTUK DIBELI. THANK YOU HONOR OF KING."
Nawa Iqsan,2024-10-05 05:56:06,GAME RUSAK!
Uwes Alquny,2024-10-05 05:53:29,uwes Honor of Kings
Vony Fadillah,2024-10-05 05:44:29,"Saya akuin setelah reset season event nya bagus-bagus, tapi playernya banyak yang berkurang sampai-sampai match making nya agak lama sekalinya ketemu player yang bukan bot banyak yang tidak jelas pola permainannya setelah reset ini saya rasa untuk push rank lebih susah karena sering dapat win lose dikarenakan tim yang tidak bisa diajak kerja sama"
Ihsan Al hadi,2024-10-05 05:34:53,Game sangat buruk.banyak bot
Eiesjkzsjjz Kfdkdjdksd,2024-10-05 05:33:32,Mememedmemk
ade julian syah,2024-10-05 05:29:16,"Apa ini habis update gak bisa download source dah kutunggu lama stuck di 100%, saat main herony bunder gak bisa liat musuh"
athaillah syahri,2024-10-05 05:18:34,"Game nya bagus dan banyak event gratis nya tapi awal bermain dapat tim pro dan lawan yang cukup bot,setelah mach pertama waktu mulai lgi ketemu tim yang tidak bisa bermain dan lawan yang pro tolong optimasi mach nya jangan begitu jdi susah kalo mau naik rank"
Ical Dj,2024-10-05 05:14:01,Bagus gemnya di main kanntampa iklan
Putra Putra,2024-10-05 05:12:47,Game kok plagiat
Alvin Dwi pradana,2024-10-05 05:07:37,Lose strike berturut2 tpi mvp dapet team ngtroll terus wkwk kan kontoool
Dewa,2024-10-05 05:05:58,ngebug Mulu mentok 53%aja
yusuf arshavin,2024-10-05 05:05:24,"PERBAIKI SISTEM JARINGAN!!,GUA UDAH MUAK JARINGAN BAGUS TIBA TIBA ILANG GABISA JALAN GAME NYA,PERBAIKI LAGI!,udh liat jaringan bagus kouta masih banyak tapi di game full merah gabisa main,udah 2 kali kejadian kaya gini tidak ada perbaikan? lagi main RANKED lalu jaringan seperti itu,bukan jelek lagi tapi udah BUG JARINGAN!! SAYA HARAP SECEPATNYA DI PERBAIKI,ITU SANGAT MERUGIKAN PLAYER LAIN BUKAN SAYA SAJA!!"
Ferry Bagsat,2024-10-05 05:02:58,Game ya ga bsa di update ngebuff terus game in masak di update gagal gagal terus dah berpa kali dancok game asu makanya game ga laku laku
Itachi Uchiha,2024-10-05 04:51:51,"Cuma sistem matchmaking hampir bikin gila tim gak imbang banget, capek gua carry, main 8 match cuma menang sekali,"
Anzal Fadly Hadi Pratama,2024-10-05 04:48:11,"Sejauh ini, ini game lebih baik dari mobile legend !!"
Sumik Gemoy,2024-10-05 04:40:48,Gamenya jelek mending gausah di donlod peniru ml
Rahman Achmad,2024-10-05 04:38:59,"Semoga makin keras Hukuman bagi player Troll . Banyak Dark Sistem di Tier bawah. Roam player g carry Farm line. Jaringan suka lag. Pembaruan data mesti harus Full kalau g, Hero hanya bulat merah / biru yang tampil. Bahkan hanya seperti bidak catur tanpa gerakan"
黒川朱美,2024-10-05 04:38:18,"Pertandingan yang tidak seimbang, sering sekali mendapatkan tim yang tidak bisa bermain dengan baik."
rifan dragon,2024-10-05 04:26:26,"Kepada pihak honor of king tolong lebih ketatkan peraturan saat bermain banyak sekali player yang membuat kerugian saat bermain seperti feed, berdiam diri dengan waktu yang lama, tidak mau bekerja sama , dan selalu ada saja player yang afk player tersebut adalah player dari game moba saingan honor of king yang mereka inginkan merusak game ini dengan cara yang saya terangkan tolong perketat hukuman yang di berikan agar honor of king selalu yang teratas sebagai game moba terbaik terima kasih"
Arif Saiful,2024-10-05 04:24:25,Mohon untuk pihak developer untuk memper baiki sinyal yang sering memerah tanpa sebab
Lifa Atifa,2024-10-05 04:11:01,"Apasih HOK, jangan ngikutin ML dong. Masa spell hyper gamau main jungle. Tapi rolenya ngambil jungle. Gila banget, midnya jadi dua. Udah gitu tiap mau naik tier timnya bego semua. Bukan saya yang dark sistem, tapi saya juga lihat tim, kalau timnya supportive saya mvp tanpa mati juga bisa. Apaan tim gajelas. Masa tiap naik disuruh gendong. Apa yang bisa digendong dari support dan mid dengan nyawa tipis. Please deh HOK. Mampus gw kasih bintang 2. Kesel banget dapat tim jelek terus."
Oniakatsuki Robi,2024-10-05 04:05:11,Susah download sumber daya heronya
captain morgan,2024-10-05 03:59:19,Tolong untuk developer kenapa ini game ketika saya mau matchmaking itu selalu upaya menghubungkan kembali silahkan tunggu 1/7 udah saya tungguin masih aja kek gitu saya main lagi hari ini masih sama aja kayak gitu saya hapus cache sama aja kayak gitu saya udah download full data masih aja kayak gitu gimana solusinya developer. tolong developer perbaiki gamenya kalau mau nyaingin lapak sebelah
Rizqi Rizaldi,2024-10-05 03:58:46,"Game sangat ramah, bagus sekali"
Utta Ajaaa,2024-10-05 03:58:38,Game ny burik gk enak bagusan ml
Feri Tri Kurniansyah,2024-10-05 03:53:07,Bahwasanya game ini membuat iklan dengan menjatuhkan game lain!
Galih Dwi Yulianto,2024-10-05 03:51:59,"Update an kali ini sangat buruk, dari kemarin download data stuck di 94%. Padahal download nya sudah 100%, tapi tidak mau terinstal sangat mengecewakan"
Kucing Terbang,2024-10-05 03:45:30,I used to play HoK on medium settings @60fps but after the update i can barely get 60 fps on lowest settings. I hope there will be an optimization for older phone like mine. Great game tho.
Anaka Saphara,2024-10-05 03:43:20,"Semenjak update jadi banyak bug, kayak karakter jadi kayak patung kaku,terus klo kena musuh yg bisa mentalin, langsung mental ke atas langit,nambah banyak frame drop,makin parah dark sistem nya dari pada game sebelah,mana damage tower kek di gigit semut,makin downgrade ni game, semoga cepet di perbaiki biar nasibnya ga kayak game game tahun² lalu yg kalah ama game sebelah"
Excel Zidan23,2024-10-05 03:39:29,"Dari skin,Hero,event dan lain lainnya semua sangat bagus! Namun,kenapa ketika memenangkan mode rank berkali kali pasti ada aja dapet tim yang tidak sesuai dengan tim lawan.itu saja yang ingin saya sampaikan.baru aja tadi lose streak 3× :)"
Wahyu Py,2024-10-05 03:34:47,"Banyak player bodoh game ini, tidak mengerti permainan, mending hapus aja"
Kusuma Wardana,2024-10-05 03:26:59,Game plagiat gk usah sok gaya niru niru ml
Reky Aprio,2024-10-05 03:15:05,Game yg bagus grafik nya hd dan banyak juga skin gratis😇 Gk kyk game sebelah pelit🤭😂🗿
Tahu Tempe,2024-10-05 03:11:15,"KLO bisa ini gems kurangi stunnya, 🤣🤣 semuanya Hero ada stunnya😴😴"
Bayu Purwo Saksono,2024-10-05 03:10:14,Game Gk jelas. Ketemu musuh gk se imbang. Team tolol kyk bot vs team jago
Ilman Hanifan,2024-10-05 02:54:35,NoMoreGoodGuy
Muhammad Arif Wibowo,2024-10-05 02:54:05,"Matchmaking tidak adil, bagaimana bisa saya bermain solo dan bertemu musuh 5 orang satu tim? Iya, saya bertemu dengan mereka dua kali dan saya dibantai oleh mereka. Mereka mantan legend dan sudah mythic, sedangkan saya mythic dengan sisa timku yg hanya gm dan master. Saya bermain solo! Ini benar-benar tidak menyenangkan"
Gamer Uhuy,2024-10-05 02:51:20,"Menurut saya game ini sangat bagus dan lumayan lah, saya masih bisa menikmati game ini walau game ini agak berat dan HP saya juga tidak mendukung, tapi overall game ini bagus, tolong dipertahankan lebih baik lagi"
Daffa AlGhifari,2024-10-05 02:50:25,Jelek nyamain mobile legends lagi 🤢🤢🤢🤢 pokonya Hero skin juga sama banget jalek jomok jomok jelek sama map nya lagi tobruttttt jelek nyamain mobile legends lagi jelekkkkkkkkk pokonya mahhhh jelek terus nyamain free fire lagi jelek jelekkkkkkkkk pokonya jelek nyamain mobile legends
꧁ Negara Idaman ꧂,2024-10-05 02:48:14,Halo min tolong di tambah Hero yang ada di toko fragmen soalnya sebagian udah pada punya kalo bisa Zhuangzi sama Liu shan di taruh di toko fragmen ya soalnya belum punya Hero nya
BIMA REKSA,2024-10-05 02:43:50,Tolonglah fiks bug jaringan setiap main beda server pasti lag parah ada delay gimana mau berkembang main beda negara atau server aja masih lag gimana mau rame.
Adinda Citra,2024-10-05 02:43:21,"Overall sudah bagus, tetapi masih banyak bug; seperti pada saat ingin memasuki pertandingan... Animasi terkadang suka freeze di bagian zoom in base, yang kedua... Saat jaringan tidak stabil terkadang Hero yang kita mainkan keluar dari map dan juga masih banyak Hero yang harus disesuaikan lagi agar gameplay seimbang, terimakasih."
M Riski Wahyu Lianto,2024-10-05 02:26:25,Gabut
RvLz Venom,2024-10-05 02:21:42,"Game bnyk bug gjls, masak stlh updte donwload resource ulang, sampek 2Gb lebih pula, tuh udpate apa cuk. pdhl game ny udah bagus tapi karena kendala resource akhirnya ku uninstall, soalnya gk sekali gw kejadian kek gini sampek kuota gw buat update doang lucu emang."
Danish Syafiq Tsani,2024-10-05 02:20:48,Burik
QIANNO ALDEBARAN DEKANARO,2024-10-05 02:11:18,Jangan ya dek nya
Tab Samsung,2024-10-05 02:00:42,Gamenya bagus banget bisa dimainkan saat bosan walaupun kadang kesal saat kalah tapi sangat seru😆
Ardia Fatihah,2024-10-05 01:53:00,"Game tolol, lobi lu aj bikin ga pusing kebanyakan foto foto gk jelas!, terus pas main map ny kecil bet enakan ml gk nge besar lah hok? Nge besar pas gw main gw udh berapa kali main masih nge besar males anjjj"
Asdad Asdad,2024-10-05 01:48:58,Bokp
tokisaki kurumi,2024-10-05 01:45:47,Oke not bad
Karti Arifin,2024-10-05 01:41:24,Johor. Ot kihgs. Ulaseh qersita it qulik ser akuh qah qererh. g Kat Ahqa. Delaiar i. lewih lahiut
Yovela 1,2024-10-05 01:40:05,Udah cape cape malh turun kebronze padahal udah epic gone wolf
Salsabila Nadhifa,2024-10-05 01:27:01,Game nya ga seru mendingan mobile legend
Ridho gaming,2024-10-05 01:25:17,Game tidak jelas Padahal jaringan saya bagus tapi di in Game nya merah.
Zacky Hameed,2024-10-05 01:16:01,"Skip, dukung lgbt"
Nel Nel,2024-10-05 01:11:44,Honor of king itu ikutin Hero Hero ML Cuman nama nya yg beda
Ahmad Abil Faras Syah Putra,2024-10-05 01:08:23,Sering lag
Satria Hytam,2024-10-05 01:01:24,Game plagiat
Mok Helen,2024-10-05 00:39:08,Kegeeran bgt cari mlbb yg muncul paling pertama si HOK males bgt sama nih game
Bayu,2024-10-05 00:37:08,Ini knp ya saat aku download data tapi gak nambah nambah nol kb terus padahal jaringan ku bagus
Realme Skw,2024-10-05 00:34:56,Woi gem haram kasih tim yg bener Napa anjg tim kek tolol udah ngedong malah tim yg tolol apdet ke server China Napa anjg yg mvp bintang nyaa tambah GK kurang laah anjg di server China lebih banyak yg jago bintang nyaa walaupun jugaa susah tambah tapi menurut mereka itu mudah di global tim tolol apa lagi yg Filipina dan Korea beban anjg tolong lah anjg kasih tim yg bener jangan kasih tim cacat anjg kasih tim yg selevel anjg malah kasih bot apalaah anjg emang 😭😭
Rendi Musadi,2024-10-05 00:34:43,Sangat bosan meniru mlbb trus burik item g jelas sangat jelek sangat aneh sangat gblk!
ardhi fihina,2024-10-05 00:22:23,Update yang terbaru membuat keluar sendiri saat bermain padahal pas rank itu tolong di perbaiki secepatnya
Wowaka Hajime,2024-10-05 00:08:58,bagusan ml njir sekarang
Denaldo Dwi Yhuda Prasetyo,2024-10-05 00:02:19,"Saya sudah lama tidak login, saat login ternyata sudah reset season, saya melakukan update, tetapi kenapa grafiknya hanya bisa pada angka 2, padahal sebelumnya bisa maksimal dan ultimate, device saya juga mendukung"
Jar Wo,2024-10-04 23:18:56,Game sepii
Zeus Legion,2024-10-04 22:43:15,rodok seru tapi sue
Erwin S andi YT,2024-10-04 22:32:39,"Kenapa setelah update grafik nya jadi nggak ada bayangan nya , udah di setting tinggi masih nggak ada bayangan heronya waktu bermain , sungguh kecewa."
Kelas 6 Kelompok 4,2024-10-04 22:30:53,Bagus
Lingga permana Lingga permana,2024-10-04 22:22:33,Sangat menyenangkan
Enny Setyani,2024-10-04 22:18:05,Udh update bukannya bagus malah makin drop. Makin sering freeze dan patah² trus akhirnya malah kena sanksi Syedih
03_Ahmad Putra Itsnaini,2024-10-04 21:50:31,Game MOBA yang sangat recommend banget wajib (ke-2 ya guys yang pertama wajib itu sholat) kalian main bagi yang cari game MOBA yang seru dan mudah developernya juga baik hati the best lah pokoknya ini game terbaik sedunia
Arlangga Akbar,2024-10-04 21:46:31,GAME NYA SANGAT BAGUS SKIN NYA BANYAK YANG GRATIS DAN GAMEPLAY GAME NYA SANGAN NYA MULUS SAYA SEBAGAI PERMAIN LAMA HONOR OF KING SAYA BERHARAP BISA BUAT KAN MAP BARU ITU SARAN SAYA TERIMA KASIH UDAH BACA :)
Xiao Yu,2024-10-04 21:27:53,Player Indonesia kayak bot
Adinda Qhaira,2024-10-04 21:23:39,"Game yang lama kelamaan makin parah match making nya 10 kali lose streak cuma 3 kali kemenangan dalam 1 hari,mau itu solo atau skuad ..gak bakalan lama ini game di indo sama kayak AOV bentar lagi juga bubar.."
Onicjak Onicjak,2024-10-04 21:04:20,Rame banget game hok
Agif Gaming,2024-10-04 19:34:57,"Gamenya bagus sih,cmn terlalu ngefram utk main hpnya,minimal harus ram 4 keatas"
FAJAR NUR HIDAYAT,2024-10-04 19:09:01,tolong untuk memberikan rekomendasi team yang supprt banyak pemain yg nggak bisa cara bermain team...
Ghitpy,2024-10-04 18:39:15,ERA ML TELAH BERAKHIR
Arhye Vemilycmu,2024-10-04 18:16:09,"Setiap main di kasi team yang aneh dan wajar,makin hari makin buruk,apa lagi kalau sudah main 3 kali atau lebih sudahlah team buruk yang di berikan saat main solo,,huuu"
Dekengan Pusat,2024-10-04 17:48:24,"Pada akhirnya akan seperti aov yang redup, Tidak hanya membosankan Banyak bot, banyak player asal-asalan , sistem report kaga jelas di tambah banyak bug, tetap semua akan kembali ke mobile legend sedia kala"
Papa Angel Karen,2024-10-04 17:16:46,Game contekan AOV yg dulu. Hero banyak yg sama AOV bahkan sampai desain heronya sama. Jangan bilang MLBB yg plagiat.
Samenk 7,2024-10-04 17:13:03,Bagus juga
Ceri Leci,2024-10-04 17:06:41,"Event nya keren"" mantap lah, banyakin even share min"
Muhammad Naufal Hariz,2024-10-04 17:04:27,"GA USAH MAEN NIH GAME, MULAI KEK ML ALIAS BANYAK DRAK SISTEM"
Montana,2024-10-04 16:57:31,game tai
Bagas galih kusuma,2024-10-04 16:54:34,Slebew
Salsa Gaming,2024-10-04 16:51:09,Gamenya bagus tapi sekalinya jarang login di kasihnya musuh op tapi tim cupu
Valentino Ardi,2024-10-04 16:40:28,"Tolong lebih safety lagi, banyak cheater dengan cara merusak jaringan di game ini"
Sandi Iswandi,2024-10-04 16:38:28,"Ini dia beberapa faktor yang membuat game ini sepi : 1. Grafik, udah tau lah ya kenapa, buat pengguna hp kentang grafik Nya banyak yang dipangkas jadi gak bisa kayak dulu 2.efek background lobby,dimana ada loby yang bisa gerak dan ada juga yang lobby nya cuman Gambar"
Marvel Gunawan,2024-10-04 16:29:33,"gamenyaa baguss, tapi dapat teman mabarnyaa kok tolol banget sii"
Ari Syah,2024-10-04 16:19:12,Game keren
rivani Iqbal,2024-10-04 16:16:25,"Rank Match, selalu di kasih rekan Team yang tidak berkualitas. Main nya diam dan sembarangan salah Line juga. Tidak adil sistem game nya."
Rifki Alfiandi,2024-10-04 16:10:46,"Tencent emang bener 2 bulan lagi,honor of king bakal di tutup??"
Lius Teniahalawa,2024-10-04 16:02:03,"Sinyal gk stabil, terus relog. malah kena penalti reputasi di potong. mengosongkan memori kepala bapak lu min. admin gila memory space besar malah respon tolol"
Intani cahyani,2024-10-04 16:00:51,"Bagus skinnya dan heronya sangat cantik tapi tolong perbaiki match nya ya saat saya sedang bermain saya sempat ss saat di dalam match lalu dari tim saya dia ngepush tower, seharusnya saya menang tapi tiba-tiba saya keluar match sendiri tanpa hasil pertandingan?! Saat saya cek riwayat match malah tidak ada padahal sinyal saya bagus, Tolong Diperbaiki lagi ini sudah berkali-kali terjadi nge frezze seperti itu membuat saya jadi males main"
Keyzio Sembiring,2024-10-04 15:56:24,gk enak karena banyak tim yang gk tau main dan sedangkan musuhnya jago gk adil dong
Arr,2024-10-04 15:35:50,"Game telek dikasih bot mulu, mana bug banyak bener tlol Udah di kirim email masalah ingame malah gada tanggepan gblg"
Kaysia Nataniays,2024-10-04 15:19:27,Keren dyadia nya
Audy Pratama,2024-10-04 15:19:11,"Game nya bagus namun jika saya kasih saran agar server nya jangan di campur dengan server negara lain agar kompetitif nya dalam suatu negara pun kerasa ketatnya, overall oke not bad lahhh"
Wido Kun,2024-10-04 15:18:30,"Selalu dapat team Ai susah"" naikin bintang, nurunin bintang cepet banget"
Hamdani Sulaiman,2024-10-04 15:14:33,Pembagian tim yang berat sebelah Saya sering dikasih satu tim dengan computer
Dapa Raditia,2024-10-04 15:11:20,Saya suka game ini karena teman saya
Baby orlin,2024-10-04 15:07:48,"Plagiat, walau pun HOK yg rilis duluan tapi belum masuk global"
Sandy Meliyawan,2024-10-04 14:52:09,"Game nya bagus saya suka, sepanjang saya main baik baik aja, meskipun pernah ada event yang hilang tapi di akun orang lain ada. Buat admin, tolong mode open world nya segera di rilis ya min hehe."
Rafi Mohammad,2024-10-04 14:46:33,Matching jelek.. Banyak dark sistem
Varrel Anam,2024-10-04 14:45:13,Game ny sih enak aj tapi salahny pas mau dwonload datany yg gak penting² semua jadi mau dwonload data pun hrus pakek wifi
Jisen Richter,2024-10-04 14:44:58,game Dajjal dapet musuh jago giliran tim gw sesat semua ga asik pantesan sepi ga ada ke seimbangan
Istandi Ndot,2024-10-04 14:43:08,🗿 banyakin misi sampah nya
Lalu Farill,2024-10-04 14:31:51,Bagus banget apalagi b indo nya tapi lag nya di kurangin Dan saran jangan dukung LGBarbeque karna kita rasis dan kurangin lag + fix bug ga bisa download data
Alfandi 1234,2024-10-04 14:25:11,Woi Tencent kenapa ada bot sih di rank grandmaster😡😡😡
Lutfibagus Pradana,2024-10-04 14:22:41,Setelah winstreak 3 alngsung dikasih musuh turunan grandmaster sampai lostreak 5 kali
Sayyid faqih Al-absyi,2024-10-04 14:21:08,Baru coba masih dalam pengambilan Semoga bagus hasilnya setelah sudah dimainkan
Yunita Sitepu,2024-10-04 14:20:12,Iyah
Wika Artanas,2024-10-04 14:18:54,Ini game bagus banget tiap aku pertama main pasti menang biarpun aku yang gendong. Tpi main babak ke dua aku di kasih teman yang orang nya bego bego banget jadi ini game game burik ga guna.
Geovani hanafi eka zon,2024-10-04 14:16:29,"Sistem matchmaking udah bagus bisa pilih role, hanya saja tim selalu tidak seimbang, ya wajar saja karena hampir semua game moba punya masalah yang sama, tapi di game ini yang jadi masalah adlah, banyak nya bot yang berkeliaran"
Henri,2024-10-04 14:09:18,"Gw tarik kata kata gw. Game sialan 🤬 Sinyal lag parah, main rank Dapat tim bot, Gak sesuai sama rank kita,Dark sistem gak ngotak Main solo kalah nya bisa beruntun 5-7 kali Giliran menang, paling banyak 4 kali.☺️ Cuman kebantu sama event yg bagus 😑. Sekian dari gw dan Terimakasih. Dimaafin kalo dikasih token gratis buat beli honor pass 😁"
#player n00b,2024-10-04 14:06:48,"game nya seru.. grafiknya juga bagus banget,, cuma saran, SAAT IN GAME TOLONG TAMPILAN HERONYA DI PERJELAS LAGI.. SEMANGAT"
pino Malik,2024-10-04 14:01:35,M .
34_Samuel Obrian Sinaga_X MIPA 4,2024-10-04 13:59:50,"Gua sebagai pencinta game mobile agak kecewa sama game nya, karena skil setiap hero hampir sama kayak game AOV. Dan satu lagi token terbatas waktu punya gua kan ada 600 lebih tuh di season 6, tapi kok di season 7 hilang semua ya ? Coba minta penjelasannya min 🙏"
Sial Wasen,2024-10-04 13:46:24,"terimakasih hok , game saya uninstall karena sudah tidak jelas matchmakingnya sampe sekarang dapet teman main tidak ada yg paham role dan tidak paham cara bermain padahal rank diamond malah lebih buruk dari platinum"
Aden Ardiana,2024-10-04 13:44:48,game babi masa gua di kasih timnya draksistem mulu ngotak dikit lah anj buat game
MUHAMMAR.RIZAL. ABDULLAH,2024-10-04 13:44:38,Baru di coba min
Albert Heryanto,2024-10-04 13:42:54,"Ternyata gak saya aja yg bermasalah saat main setelah update...Walaupun saya pke wifi dan resolusi udh paling low, tetap aja leg parah dan kacau nya lg cm bisa gerak klo sepi...Skali nya rame alias bnyk player lgsg freeze..."
Umam Razaki Hardianta,2024-10-04 13:40:49,Grafik nya bagus tapi wifi yg dikeluarin banyak ngelag terus asu
boboiboy toupan,2024-10-04 13:40:12,"Saya suka game nya dari pada game sebelah banyak dark system,"
FIRMAN C.LAIYA,2024-10-04 13:40:00,Game ngak guna padahal jaringan bagus pas main tiba2 nge Lag...
Luxz Crow (Luxz),2024-10-04 13:31:13,"Sementara aku kasih bintang 4, alasannya karena Matchmacking nya gajelas, kadang tim gw ketemunya bot bot banget, apalagi yang pake bendera china (bukan gak suka china, tapi memang gw main hok ini kalo ketemu yang bendera china pasti mainnya gajelas) Jadi mohon kepada pihak developer untuk memperbaiki fitur matchmacking nya, itu saja terima kasih"
Koirul Comeng,2024-10-04 13:27:39,PLAGIAT ML
Melani Amelia Putri (r`kryptonitecrystal),2024-10-04 13:26:36,"gaseru, ga lincah, mending game sebelah"
vincentius guntur,2024-10-04 13:25:38,Sorotan kok tidak ada lagi ya min 😭😭
Mas Louhan,2024-10-04 13:23:02,Udah uninstall min Males tiap hari suruh download sumber daya trus
Munira Munira,2024-10-04 13:15:13,MAKASI GERATISANYA HOK(!_!)
Good Night,2024-10-04 13:11:15,"This game is good, almost defeat mobile legend. But still unbalance matching, people afk, and nothing happened when they doing that. Please, be serious regarding punishment, don't cut star team when you found one of them afk. Do you agree ashole"
Arsi Seblat,2024-10-04 13:10:11,Permainannya bagus dan gamenya sangat keren
Kasmanah Engkas,2024-10-04 13:07:25,Lumayan bagus gemnya Tapi aku kesel karna tiba tiba gemnya elor enggak tau apa di HP akunya ngebanya atau di gamenya
Gondra AndraTWN,2024-10-04 13:05:50,Bagus skinnya dan heronya bagus-bagus aku rating 10/10 Aja maaf kalau dikit ;>
Aqkamu Slowmo,2024-10-04 13:05:25,Game nya bagus banget saya suka semoga lebih di perkembangkan lagi😁👍🏻 terimakasih 🙏
M Naufal,2024-10-04 13:03:17,Hhhhh ngecopy ml
Liana putri,2024-10-04 13:00:28,Bagus tapi 👍
SOBAT TUTORIAL,2024-10-04 12:59:17,Kapan diupdate:)
Eka Juliarta,2024-10-04 12:54:25,Kalo bisa gamenya bisa tanpa update langsung udah di update langsung
Fahri Syah,2024-10-04 12:48:27,Match making ampas banyak ketemu dark sistem
Naomi Manullang,2024-10-04 12:48:17,"Apalah ngikut MLBB, minimal ya ga ush ikut ikutan game lain"
Sri Rosianna Ginting Ginting,2024-10-04 12:40:36,Mohon maaf min tapi bisa kah bug megistal data di perbaiki karena saat saya bermain hero saya tidak terinstal padahal wife lancar di mohon untuk perbaiki bug ya min semoga sehat selalu🙏
Nurul Musthofa Qalyubi,2024-10-04 12:40:32,"Match & match making gak bener mulu, sering nge freeze lah, coba hero di rank lah, nge report player lain yang ngambil role gak di anggap nyuri lane lah. Buat yang di ranknya tolong setting gak boleh pake hero sebelum coba beberapa kali, minimal sampe kecakapan hijau gitu...."
nugroho hariadi,2024-10-04 12:36:31,"Hukumaaann utk pemain tidak fair,maaf saya bintang 1"
Bang Bang,2024-10-04 12:31:52,"ga jelas bet anj ini game dah kek ml punya tim tolol mulu stres gua main ni game mana pada ga ngotak lgi hero"" nya"
Igit Aditia,2024-10-04 12:30:37,Stak di logo teruss udah 3 hari
Ynnzy X,2024-10-04 12:30:20,Game tolol
